sku_id,date,forecast
SKU00036,2025-12-16,25.981500857558313
SKU00036,2025-12-23,16.87245225085674
SKU00036,2025-12-30,23.882022001687794
SKU00036,2026-01-06,29.064293787418077
SKU00036,2026-01-13,17.76011201398128
SKU00036,2026-01-20,21.61314249033294
SKU00036,2026-01-27,28.26533217422501
SKU00036,2026-02-03,28.01838522880855
SKU00037,2025-12-16,4.934617518298101
SKU00037,2025-12-23,3.323814291052128
SKU00037,2025-12-30,7.799433389006758
SKU00037,2026-01-06,6.762180763587969
SKU00037,2026-01-13,6.921396000376988
SKU00037,2026-01-20,7.10616406826788
SKU00037,2026-01-27,6.944685767400217
SKU00037,2026-02-03,6.953146849510582
SKU00038,2025-12-16,6.752950923099309
SKU00038,2025-12-23,4.460801683302906
SKU00038,2025-12-30,9.47823171686044
SKU00038,2026-01-06,7.986102165802565
SKU00038,2026-01-13,8.100956032159486
SKU00038,2026-01-20,8.155951850674164
SKU00038,2026-01-27,8.189514095333575
SKU00038,2026-02-03,7.914714433103833
SKU00039,2025-12-16,5.153781411075186
SKU00039,2025-12-23,4.520478768954819
SKU00039,2025-12-30,11.689461287522537
SKU00039,2026-01-06,8.948081438850027
SKU00039,2026-01-13,9.447800134748089
SKU00039,2026-01-20,9.419057940949708
SKU00039,2026-01-27,11.95995182663157
SKU00039,2026-02-03,9.567969552036072
SKU00040,2025-12-16,5.593423021903751
SKU00040,2025-12-23,3.755822257563763
SKU00040,2025-12-30,8.619481300519649
SKU00040,2026-01-06,7.34937888928107
SKU00040,2026-01-13,7.549375505734585
SKU00040,2026-01-20,8.062408188230554
SKU00040,2026-01-27,7.806506286479376
SKU00040,2026-02-03,8.175306729000683
SKU00041,2025-12-09,4.439985742033907
SKU00041,2025-12-16,4.5296267963607555
SKU00041,2025-12-23,2.827215249703033
SKU00041,2025-12-30,7.005349203322394
SKU00041,2026-01-06,6.420629653858585
SKU00041,2026-01-13,6.2631028835252796
SKU00041,2026-01-20,6.189651819615899
SKU00041,2026-01-27,6.242951710252184
SKU00042,2025-12-16,4.429305111070786
SKU00042,2025-12-23,2.6482200266369347
SKU00042,2025-12-30,7.032833357037547
SKU00042,2026-01-06,6.220082851816234
SKU00042,2026-01-13,6.154229916524638
SKU00042,2026-01-20,6.134078743251543
SKU00042,2026-01-27,6.134078743251543
SKU00042,2026-02-03,6.274385026335432
SKU00043,2025-12-16,9.181528937674354
SKU00043,2025-12-23,8.225564734272531
SKU00043,2025-12-30,13.523335689856147
SKU00043,2026-01-06,12.202951644738127
SKU00043,2026-01-13,12.525400990404078
SKU00043,2026-01-20,12.832890341323933
SKU00043,2026-01-27,13.850492348034015
SKU00043,2026-02-03,12.167101862945353
SKU00044,2025-12-16,6.058336269045299
SKU00044,2025-12-23,3.706373579824716
SKU00044,2025-12-30,8.960220652872408
SKU00044,2026-01-06,9.130675276107176
SKU00044,2026-01-13,7.658461134104719
SKU00044,2026-01-20,7.947325019897531
SKU00044,2026-01-27,7.752654266360577
SKU00044,2026-02-03,7.832640928320538
SKU00045,2025-12-16,3.7600144814502037
SKU00045,2025-12-23,2.579551678413195
SKU00045,2025-12-30,8.490196601603177
SKU00045,2026-01-06,6.966958049284289
SKU00045,2026-01-13,7.464487280805104
SKU00045,2026-01-20,6.657543932428696
SKU00045,2026-01-27,8.119557132859697
SKU00045,2026-02-03,6.796665728013845
SKU00046,2025-12-16,5.03796889736914
SKU00046,2025-12-23,3.1350209746625373
SKU00046,2025-12-30,7.633650054049195
SKU00046,2026-01-06,6.633583013004428
SKU00046,2026-01-13,7.469396610539821
SKU00046,2026-01-20,6.656113638786267
SKU00046,2026-01-27,6.797561524870988
SKU00046,2026-02-03,6.8613933821354545
SKU00047,2025-12-16,5.9837864658774045
SKU00047,2025-12-23,3.515165640363762
SKU00047,2025-12-30,8.13719069155676
SKU00047,2026-01-06,7.21761160552335
SKU00047,2026-01-13,7.2767795374946
SKU00047,2026-01-20,7.576396496945193
SKU00047,2026-01-27,6.877557121367397
SKU00047,2026-02-03,7.502485867531018
SKU00048,2025-12-16,13.434514225465666
SKU00048,2025-12-23,11.468777293793094
SKU00048,2025-12-30,16.806847435581293
SKU00048,2026-01-06,14.8032511716292
SKU00048,2026-01-13,14.075291923109955
SKU00048,2026-01-20,14.288157556205158
SKU00048,2026-01-27,19.499212196091694
SKU00048,2026-02-03,13.603909546904736
SKU00049,2025-12-16,10.176240988125878
SKU00049,2025-12-23,5.6035110417964376
SKU00049,2025-12-30,12.120145011688157
SKU00049,2026-01-06,11.584524798539608
SKU00049,2026-01-13,11.203264075341448
SKU00049,2026-01-20,9.984972553393423
SKU00049,2026-01-27,9.98448996190375
SKU00049,2026-02-03,9.968828461149721
SKU00050,2025-12-16,66.62260920536377
SKU00050,2025-12-23,59.40108786410642
SKU00050,2025-12-30,63.397292083583224
SKU00050,2026-01-06,73.32910788940363
SKU00050,2026-01-13,35.453191650077784
SKU00050,2026-01-20,36.507115715061694
SKU00050,2026-01-27,62.293160218573576
SKU00050,2026-02-03,39.60345935042394
SKU00051,2025-12-16,4.954189881161473
SKU00051,2025-12-23,3.102904089144361
SKU00051,2025-12-30,7.239073999333624
SKU00051,2026-01-06,6.7297050773616975
SKU00051,2026-01-13,6.4743418433323505
SKU00051,2026-01-20,6.587098345072442
SKU00051,2026-01-27,7.081944975519597
SKU00051,2026-02-03,6.314391385893394
SKU00052,2025-12-09,4.7770141198060285
SKU00052,2025-12-16,5.021930674826638
SKU00052,2025-12-23,3.1489110944682475
SKU00052,2025-12-30,7.642701452253698
SKU00052,2026-01-06,7.183639351618275
SKU00052,2026-01-13,6.857564143112522
SKU00052,2026-01-20,7.093219208463037
SKU00052,2026-01-27,7.16613674263933
SKU00053,2025-12-16,5.130627163774355
SKU00053,2025-12-23,3.6824488937676545
SKU00053,2025-12-30,8.974561386711525
SKU00053,2026-01-06,7.500993220447374
SKU00053,2026-01-13,7.844138158935907
SKU00053,2026-01-20,8.051273219756384
SKU00053,2026-01-27,8.899026356494389
SKU00053,2026-02-03,7.82955464140234
SKU00054,2025-12-16,6.971515410746605
SKU00054,2025-12-23,4.63423303949545
SKU00054,2025-12-30,9.766413058697923
SKU00054,2026-01-06,8.596449668636184
SKU00054,2026-01-13,8.669786716986417
SKU00054,2026-01-20,8.517094511364894
SKU00054,2026-01-27,8.562955047697358
SKU00054,2026-02-03,8.558890005671259
SKU00055,2025-12-16,11.027978680508328
SKU00055,2025-12-23,8.408437935325727
SKU00055,2025-12-30,18.677850998595655
SKU00055,2026-01-06,14.148391834227617
SKU00055,2026-01-13,18.310658336799275
SKU00055,2026-01-20,14.389262169548681
SKU00055,2026-01-27,19.810770026850587
SKU00055,2026-02-03,17.456363138375696
SKU00056,2025-12-16,7.127429941044138
SKU00056,2025-12-23,5.07531868318912
SKU00056,2025-12-30,10.325513253515435
SKU00056,2026-01-06,8.976341026544546
SKU00056,2026-01-13,8.905879614446926
SKU00056,2026-01-20,9.126635412723328
SKU00056,2026-01-27,9.464300065226116
SKU00056,2026-02-03,8.821369866364597
SKU00057,2025-12-16,6.007149862573504
SKU00057,2025-12-23,4.549272454505363
SKU00057,2025-12-30,8.859085613518957
SKU00057,2026-01-06,8.130100649589576
SKU00057,2026-01-13,7.757288610623836
SKU00057,2026-01-20,7.95344786701542
SKU00057,2026-01-27,7.970035923734395
SKU00057,2026-02-03,8.124629287931665
SKU00058,2025-12-16,4.436907966791262
SKU00058,2025-12-23,2.7255714839173635
SKU00058,2025-12-30,6.9913047419977925
SKU00058,2026-01-06,6.11588629335471
SKU00058,2026-01-13,6.154229916524638
SKU00058,2026-01-20,6.1481232045761445
SKU00058,2026-01-27,6.452866565080019
SKU00058,2026-02-03,6.274385026335432
SKU00059,2025-12-16,4.312249408965832
SKU00059,2025-12-23,2.6897486416766894
SKU00059,2025-12-30,6.9913047419977925
SKU00059,2026-01-06,6.220082851816234
SKU00059,2026-01-13,6.154229916524638
SKU00059,2026-01-20,6.1481232045761445
SKU00059,2026-01-27,6.555537331281849
SKU00059,2026-02-03,6.242148115113998
SKU00060,2025-12-16,14.54783463553257
SKU00060,2025-12-23,10.534255419211416
SKU00060,2025-12-30,16.10959195430624
SKU00060,2026-01-06,18.662230797901415
SKU00060,2026-01-13,12.943689716849686
SKU00060,2026-01-20,14.51224175833694
SKU00060,2026-01-27,14.976941741598887
SKU00060,2026-02-03,16.668877182295514
SKU00061,2025-12-16,4.660720901142439
SKU00061,2025-12-23,3.124887140973861
SKU00061,2025-12-30,7.346756999697161
SKU00061,2026-01-06,6.349775104371146
SKU00061,2026-01-13,6.459112779223983
SKU00061,2026-01-20,6.552676095921856
SKU00061,2026-01-27,6.616075179496494
SKU00061,2026-02-03,6.460335566621258
SKU00062,2025-12-16,100.48319418126988
SKU00062,2025-12-23,72.4370589524565
SKU00062,2025-12-30,105.530673124525
SKU00062,2026-01-06,110.38185300585594
SKU00062,2026-01-13,61.049691408429496
SKU00062,2026-01-20,66.2519581851564
SKU00062,2026-01-27,83.47043094228674
SKU00062,2026-02-03,70.60526786155573
SKU00063,2025-12-16,5.825771957204315
SKU00063,2025-12-23,3.9772769609528464
SKU00063,2025-12-30,8.979567512507893
SKU00063,2026-01-06,8.008496322855157
SKU00063,2026-01-13,8.757038459915824
SKU00063,2026-01-20,7.940216723377294
SKU00063,2026-01-27,8.161571744398188
SKU00063,2026-02-03,8.021577761782147
SKU00064,2025-12-16,4.381691608490001
SKU00064,2025-12-23,2.693929168283183
SKU00064,2025-12-30,7.005349203322394
SKU00064,2026-01-06,6.537344881385017
SKU00064,2026-01-13,6.136037466627806
SKU00064,2026-01-20,6.16827437784924
SKU00064,2026-01-27,6.189651819615899
SKU00064,2026-02-03,6.369213532011472
SKU00065,2025-12-16,5.0778208513247405
SKU00065,2025-12-23,3.6619755539752683
SKU00065,2025-12-30,8.212324834229355
SKU00065,2026-01-06,6.889258006431646
SKU00065,2026-01-13,7.162307503616396
SKU00065,2026-01-20,6.585647208463416
SKU00065,2026-01-27,6.460335566621258
SKU00065,2026-02-03,6.70662584192679
SKU00066,2025-12-16,4.2985063258917275
SKU00066,2025-12-23,2.92517267410622
SKU00066,2025-12-30,6.9913047419977925
SKU00066,2026-01-06,6.11588629335471
SKU00066,2026-01-13,6.16827437784924
SKU00066,2026-01-20,6.1481232045761445
SKU00066,2026-01-27,6.242951710252184
SKU00066,2026-02-03,6.579128386839307
SKU00067,2025-12-16,5.014133830581137
SKU00067,2025-12-23,3.0498955068455986
SKU00067,2025-12-30,7.6492993031013725
SKU00067,2026-01-06,6.722879231581928
SKU00067,2026-01-13,7.169855608591818
SKU00067,2026-01-20,7.130132462390053
SKU00067,2026-01-27,7.488784190102418
SKU00067,2026-02-03,8.182556822687852
SKU00068,2025-12-16,9.435718220149585
SKU00068,2025-12-23,9.648456014560145
SKU00068,2025-12-30,19.423345754017898
SKU00068,2026-01-06,15.48055871041877
SKU00068,2026-01-13,21.885399362586085
SKU00068,2026-01-20,15.043953321014683
SKU00068,2026-01-27,21.526684117160432
SKU00068,2026-02-03,15.35900195373058
SKU00069,2025-12-09,4.345675842764121
SKU00069,2025-12-16,4.376136728989622
SKU00069,2025-12-23,2.673777995010088
SKU00069,2025-12-30,7.032833357037547
SKU00069,2026-01-06,6.11588629335471
SKU00069,2026-01-13,6.723901008433349
SKU00069,2026-01-20,6.125254346140195
SKU00069,2026-01-27,6.16827437784924
SKU00070,2025-12-16,5.2705710152257295
SKU00070,2025-12-23,3.52747467874373
SKU00070,2025-12-30,8.109815273793396
SKU00070,2026-01-06,8.047844292294126
SKU00070,2026-01-13,7.090604909164892
SKU00070,2026-01-20,7.261890589096188
SKU00070,2026-01-27,7.161798313660435
SKU00070,2026-02-03,7.367664173508155
SKU00071,2025-12-09,4.956372276581509
SKU00071,2025-12-16,4.320563652625266
SKU00071,2025-12-23,2.6482200266369347
SKU00071,2025-12-30,7.086133247673832
SKU00071,2026-01-06,6.11588629335471
SKU00071,2026-01-13,6.154229916524638
SKU00071,2026-01-20,6.134078743251543
SKU00071,2026-01-27,6.1481232045761445
SKU00072,2025-12-16,5.973361623769571
SKU00072,2025-12-23,3.900856259122116
SKU00072,2025-12-30,8.505366533408711
SKU00072,2026-01-06,7.467797100383269
SKU00072,2026-01-13,7.87045456554335
SKU00072,2026-01-20,7.820391673592014
SKU00072,2026-01-27,8.227496852593243
SKU00072,2026-02-03,7.763411457741725
SKU00073,2025-12-16,4.249612091727722
SKU00073,2025-12-23,3.053673465734773
SKU00073,2025-12-30,7.32620078555207
SKU00073,2026-01-06,6.440184393348162
SKU00073,2026-01-13,6.941255364791304
SKU00073,2026-01-20,6.635962465513171
SKU00073,2026-01-27,6.549827031328472
SKU00073,2026-02-03,6.765078927125133
SKU00074,2025-12-16,8.460925195201769
SKU00074,2025-12-23,5.618337700067487
SKU00074,2025-12-30,10.63288592185873
SKU00074,2026-01-06,10.879487187338249
SKU00074,2026-01-13,8.847834694757587
SKU00074,2026-01-20,9.027799044456433
SKU00074,2026-01-27,9.575272148405503
SKU00074,2026-02-03,9.200483142663215
SKU00075,2025-12-09,4.334476605394746
SKU00075,2025-12-16,4.320563652625266
SKU00075,2025-12-23,2.68484572382434
SKU00075,2025-12-30,7.621427329687671
SKU00075,2026-01-06,6.11588629335471
SKU00075,2026-01-13,6.249058422200678
SKU00075,2026-01-20,6.134078743251543
SKU00075,2026-01-27,6.1481232045761445
SKU00076,2025-12-16,16.94583204397446
SKU00076,2025-12-23,9.855201637841136
SKU00076,2025-12-30,17.198424502038154
SKU00076,2026-01-06,20.691941225570975
SKU00076,2026-01-13,14.172979597301515
SKU00076,2026-01-20,15.299984062345818
SKU00076,2026-01-27,16.060252830699007
SKU00076,2026-02-03,18.919574608376486
SKU00077,2025-12-16,8.093098536582561
SKU00077,2025-12-23,6.260203039157442
SKU00077,2025-12-30,12.729281346075597
SKU00077,2026-01-06,11.13520906023375
SKU00077,2026-01-13,10.66321864368389
SKU00077,2026-01-20,10.84163640448971
SKU00077,2026-01-27,11.880408055822663
SKU00077,2026-02-03,10.240249894292194
SKU00078,2025-12-16,4.389198773128113
SKU00078,2025-12-23,2.787118282527255
SKU00078,2025-12-30,7.216862648557378
SKU00078,2026-01-06,6.537344881385017
SKU00078,2026-01-13,6.136037466627806
SKU00078,2026-01-20,6.329813929801958
SKU00078,2026-01-27,6.569581792606451
SKU00078,2026-02-03,6.283676730153752
SKU00079,2025-12-16,265.2085478566906
SKU00079,2025-12-23,157.64709249178063
SKU00079,2025-12-30,253.89527790029837
SKU00079,2026-01-06,243.9443324075055
SKU00079,2026-01-13,180.67949768241277
SKU00079,2026-01-20,148.78082787875525
SKU00079,2026-01-27,235.93466067543426
SKU00079,2026-02-03,162.0238893739036
SKU00080,2025-12-16,5.827986068940525
SKU00080,2025-12-23,3.775347510385694
SKU00080,2025-12-30,9.32299011997979
SKU00080,2026-01-06,7.254737018386221
SKU00080,2026-01-13,8.789959203203416
SKU00080,2026-01-20,7.040494529357118
SKU00080,2026-01-27,7.283009125313411
SKU00080,2026-02-03,7.262489037157101
SKU00081,2025-12-16,4.257919371018894
SKU00081,2025-12-23,2.6037054860104223
SKU00081,2025-12-30,7.029770643482544
SKU00081,2026-01-06,6.201947980556181
SKU00081,2026-01-13,6.303107612265779
SKU00081,2026-01-20,6.406731915193992
SKU00081,2026-01-27,6.561912769276811
SKU00081,2026-02-03,6.663003420973909
SKU00082,2025-12-16,6.0810241413927475
SKU00082,2025-12-23,4.850455720293784
SKU00082,2025-12-30,9.660746758140208
SKU00082,2026-01-06,8.60258722722136
SKU00082,2026-01-13,8.811825952916752
SKU00082,2026-01-20,8.99806359013196
SKU00082,2026-01-27,9.394146122880732
SKU00082,2026-02-03,8.517207757945654
SKU00083,2025-12-16,4.4102008550321985
SKU00083,2025-12-23,3.222002849773072
SKU00083,2025-12-30,6.9913047419977925
SKU00083,2026-01-06,6.125254346140195
SKU00083,2026-01-13,6.195758531564393
SKU00083,2026-01-20,6.1481232045761445
